order_id,customer_id,order_time,country,device,source,payment_method,discount_pct,gross_revenue,discount_amount,net_revenue,order_lines,total_units,total_product_cost,gross_profit_before_discount,net_profit,net_margin
30743,10689,2024-04-11 09:11:34,FR,desktop,direct,card,5.00,28.98,1.45,27.53,1,1,17.99,10.99,9.54,0.346531
30744,9771,2021-08-30 13:28:49,DE,mobile,referral,card,10.00,51.75,5.17,46.58,1,1,36.62,15.13,9.96,0.213826
30745,8636,2025-01-19 00:19:31,US,mobile,organic,card,10.00,279.97,28.00,251.97,2,4,208.28,71.69,43.69,0.173394
30746,10366,2022-09-13 17:55:16,GB,mobile,direct,wallet,20.00,59.24,11.85,47.39,1,1,30.73,28.51,16.66,0.351551
30747,7905,2021-03-09 17:37:23,US,mobile,social,cod,10.00,214.34,21.43,192.91,2,5,151.38,62.96,41.53,0.215282
30748,17121,2024-04-15 23:19:03,US,mobile,email,paypal,20.00,112.00,22.40,89.60,1,1,87.32,24.68,2.28,0.025446
30749,5326,2023-06-20 22:56:58,US,mobile,direct,cod,0.00,106.91,0.00,106.91,2,2,77.10,29.81,29.81,0.278833
30750,10442,2023-10-20 12:35:13,NL,desktop,direct,card,15.00,26.38,3.96,22.42,1,1,16.06,10.32,6.36,0.283675
30751,11376,2024-04-13 10:43:50,GB,mobile,email,card,20.00,120.52,24.10,96.42,1,4,65.72,54.80,30.70,0.318399
30752,18729,2020-09-28 20:02:53,DE,desktop,email,paypal,5.00,203.64,10.18,193.46,2,5,151.21,52.43,42.25,0.218391
30753,773,2021-07-08 04:40:34,FR,desktop,paid,card,0.00,190.94,0.00,190.94,1,1,123.01,67.93,67.93,0.355766
30754,917,2025-07-16 20:22:24,DE,mobile,referral,card,10.00,39.84,3.98,35.86,1,1,22.16,17.68,13.70,0.382041
30755,14637,2022-12-31 06:52:14,CA,desktop,direct,card,0.00,74.26,0.00,74.26,2,2,45.62,28.64,28.64,0.385672
30756,9359,2023-06-26 07:42:00,PL,mobile,email,card,0.00,165.19,0.00,165.19,2,4,113.88,51.31,51.31,0.310612
30757,12571,2023-11-11 04:55:09,FR,desktop,paid,card,0.00,252.33,0.00,252.33,2,2,133.14,119.19,119.19,0.472358
30758,18375,2021-07-13 19:47:02,NL,desktop,email,paypal,20.00,163.00,32.60,130.40,2,2,100.84,62.16,29.56,0.226687
30759,19669,2023-06-18 08:21:16,JP,desktop,direct,card,0.00,4.15,0.00,4.15,1,1,2.21,1.94,1.94,0.467470
30760,6947,2020-10-24 19:54:41,DE,desktop,direct,card,5.00,82.39,4.12,78.27,1,1,61.89,20.50,16.38,0.209276
30761,12932,2021-12-28 13:18:32,NL,desktop,referral,card,5.00,40.69,2.03,38.66,1,1,30.80,9.89,7.86,0.203311
30762,14348,2023-10-03 03:41:56,IN,mobile,direct,card,10.00,91.76,9.18,82.58,1,1,66.61,25.15,15.97,0.193388
30763,17433,2024-08-14 12:14:54,IN,desktop,organic,card,0.00,56.58,0.00,56.58,2,5,32.93,23.65,23.65,0.417992
30764,631,2024-01-09 03:13:55,AU,mobile,organic,wallet,15.00,147.25,22.09,125.16,2,2,92.52,54.73,32.64,0.260786
30765,6789,2021-02-01 14:19:53,ES,desktop,organic,paypal,20.00,26.40,5.28,21.12,1,1,14.72,11.68,6.40,0.303030
30766,8687,2020-01-10 12:50:56,FR,mobile,referral,cod,5.00,185.25,9.26,175.99,4,6,132.81,52.44,43.18,0.245355
30767,16110,2021-05-28 05:20:06,NL,desktop,direct,card,15.00,69.50,10.43,59.07,2,2,39.27,30.23,19.80,0.335196
30768,5121,2022-07-14 15:44:45,DE,mobile,referral,card,15.00,105.67,15.85,89.82,2,2,69.32,36.35,20.50,0.228234
30769,15312,2024-01-04 08:37:45,JP,mobile,organic,cod,0.00,118.14,0.00,118.14,1,1,87.24,30.90,30.90,0.261554
30770,5302,2022-03-04 13:43:31,IN,mobile,paid,card,20.00,164.32,32.86,131.46,3,5,99.41,64.91,32.05,0.243800
30771,7620,2021-05-29 20:00:58,AE,desktop,email,card,15.00,18.59,2.79,15.80,1,1,13.99,4.60,1.81,0.114557
30772,3155,2023-12-04 16:38:26,MX,mobile,direct,cod,0.00,274.02,0.00,274.02,2,4,209.61,64.41,64.41,0.235056
30773,19,2021-05-06 09:14:00,AU,mobile,organic,card,15.00,119.81,17.97,101.84,3,5,86.10,33.71,15.74,0.154556
30774,1654,2023-03-09 06:56:32,US,desktop,paid,card,10.00,235.57,23.56,212.01,4,5,150.42,85.15,61.59,0.290505
30775,9934,2022-05-12 20:22:53,DE,desktop,direct,card,0.00,88.59,0.00,88.59,3,3,57.25,31.34,31.34,0.353765
30776,1384,2022-05-21 05:15:48,SG,mobile,social,paypal,20.00,28.79,5.76,23.03,1,1,16.25,12.54,6.78,0.294399
30777,12075,2020-02-22 08:08:58,DE,desktop,referral,wallet,15.00,64.69,9.70,54.99,3,3,38.58,26.11,16.41,0.298418
30778,17472,2024-01-06 15:26:07,US,desktop,paid,card,10.00,163.83,16.38,147.45,2,2,83.04,80.79,64.41,0.436826
30779,13830,2024-08-01 06:44:27,US,desktop,email,cod,0.00,398.48,0.00,398.48,4,7,247.28,151.20,151.20,0.379442
30780,9515,2020-03-29 05:08:22,PL,mobile,organic,cod,5.00,143.95,7.20,136.75,1,1,93.26,50.69,43.49,0.318026
30781,10590,2022-10-08 21:15:29,AU,tablet,social,card,10.00,116.32,11.63,104.69,2,3,73.59,42.73,31.10,0.297068
30782,16487,2022-07-22 08:14:07,SG,desktop,email,paypal,15.00,736.44,110.47,625.97,1,4,446.24,290.20,179.73,0.287122
30783,12554,2024-07-09 13:14:27,NL,mobile,paid,paypal,10.00,86.69,8.67,78.02,1,1,52.76,33.93,25.26,0.323763
30784,6727,2023-01-21 05:14:20,US,mobile,paid,card,10.00,37.65,3.77,33.88,1,1,20.68,16.97,13.20,0.389610
30785,9529,2022-06-24 17:36:44,NL,mobile,referral,card,5.00,378.61,18.93,359.68,4,7,268.35,110.26,91.33,0.253920
30786,13747,2023-01-10 13:37:04,NL,mobile,organic,cod,5.00,25.47,1.27,24.20,2,4,18.28,7.19,5.92,0.244628
30787,3299,2024-09-13 23:31:14,DE,mobile,direct,card,20.00,60.48,12.10,48.38,1,1,39.31,21.17,9.07,0.187474
30788,6302,2021-05-02 13:24:14,DE,mobile,social,card,0.00,251.46,0.00,251.46,1,3,197.64,53.82,53.82,0.214030
30789,4782,2024-05-10 05:33:06,IN,mobile,social,paypal,15.00,137.66,20.65,117.01,2,2,90.18,47.48,26.83,0.229297
30790,17153,2020-01-30 00:50:44,BR,tablet,organic,cod,5.00,176.02,8.80,167.22,1,1,118.91,57.11,48.31,0.288901
30791,9294,2025-04-16 23:44:55,BR,desktop,organic,cod,15.00,51.23,7.68,43.55,1,1,26.65,24.58,16.90,0.388060
30792,6419,2025-09-24 22:46:19,PL,desktop,direct,card,20.00,184.55,36.91,147.64,1,1,127.96,56.59,19.68,0.133297
30793,7968,2020-10-13 10:20:14,JP,mobile,direct,card,10.00,16.82,1.68,15.14,1,1,10.08,6.74,5.06,0.334214
30794,2486,2024-09-24 18:10:46,PL,mobile,direct,card,10.00,77.63,7.76,69.87,2,5,57.68,19.95,12.19,0.174467
30795,13011,2025-02-10 14:45:24,PL,mobile,organic,card,15.00,43.18,6.48,36.70,1,1,29.44,13.74,7.26,0.197820
30796,5559,2023-09-19 19:56:09,PL,desktop,organic,paypal,5.00,74.81,3.74,71.07,2,2,51.60,23.21,19.47,0.273955
30797,15241,2022-02-06 16:16:51,NL,desktop,organic,card,15.00,50.50,7.58,42.92,1,1,37.14,13.36,5.78,0.134669
30798,19782,2023-12-16 10:05:57,SG,mobile,organic,card,0.00,91.63,0.00,91.63,1,1,55.71,35.92,35.92,0.392011
30799,10590,2024-04-29 13:41:52,AU,mobile,organic,wallet,20.00,206.28,41.26,165.02,2,2,127.57,78.71,37.45,0.226942
30800,14477,2025-04-06 18:35:51,US,desktop,direct,card,15.00,11.97,1.80,10.17,1,1,9.48,2.49,0.69,0.067847
30801,12903,2021-04-30 22:24:08,JP,mobile,organic,card,20.00,39.07,7.81,31.26,1,1,25.44,13.63,5.82,0.186180
30802,2317,2022-03-14 14:24:28,IN,mobile,email,card,20.00,114.54,22.91,91.63,2,2,73.57,40.97,18.06,0.197097
30803,12109,2024-03-04 22:53:58,CA,mobile,social,cod,0.00,63.55,0.00,63.55,1,1,38.65,24.90,24.90,0.391817
30804,9115,2021-12-23 10:10:45,US,desktop,social,card,5.00,292.73,14.64,278.09,2,2,176.97,115.76,101.12,0.363623
30805,18050,2022-06-12 08:37:12,GB,mobile,email,card,0.00,255.78,0.00,255.78,3,6,167.74,88.04,88.04,0.344202
30806,9913,2023-06-09 17:14:22,AU,mobile,referral,card,5.00,262.47,13.12,249.35,2,5,151.27,111.20,98.08,0.393343
30807,8122,2023-05-25 15:34:11,BR,mobile,organic,card,0.00,245.45,0.00,245.45,2,5,158.58,86.87,86.87,0.353921
30808,10986,2020-01-17 03:00:25,US,mobile,direct,wallet,0.00,238.25,0.00,238.25,3,3,138.49,99.76,99.76,0.418720
30809,11930,2024-03-16 15:22:05,NL,desktop,social,card,5.00,124.01,6.20,117.81,2,2,76.69,47.32,41.12,0.349037
30810,4983,2022-04-11 23:54:44,SE,desktop,organic,cod,10.00,129.85,12.99,116.86,1,1,79.06,50.79,37.80,0.323464
30811,3717,2022-10-18 03:01:32,IN,desktop,email,card,10.00,10.64,1.06,9.58,1,1,6.08,4.56,3.50,0.365344
30812,14256,2020-08-10 19:04:46,JP,mobile,organic,card,0.00,29.57,0.00,29.57,1,1,22.56,7.01,7.01,0.237065
30813,19788,2023-11-28 12:24:13,US,desktop,paid,card,0.00,59.24,0.00,59.24,1,1,30.73,28.51,28.51,0.481263
30814,4232,2023-03-12 05:20:56,ES,mobile,organic,paypal,0.00,11.39,0.00,11.39,1,1,8.15,3.24,3.24,0.284460
30815,18233,2023-05-24 19:18:16,DE,desktop,organic,card,20.00,72.52,14.50,58.02,2,5,53.19,19.33,4.83,0.083247
30816,18846,2025-05-12 23:25:59,IN,mobile,social,paypal,5.00,115.24,5.76,109.48,1,2,70.72,44.52,38.76,0.354037
30817,3219,2024-04-07 05:22:20,FR,desktop,direct,card,0.00,234.86,0.00,234.86,1,1,141.28,93.58,93.58,0.398450
30818,17938,2022-05-19 19:14:08,SG,mobile,direct,wallet,5.00,201.03,10.05,190.98,2,2,153.94,47.09,37.04,0.193947
30819,17225,2023-11-27 07:51:37,GB,mobile,social,card,0.00,138.40,0.00,138.40,2,2,97.03,41.37,41.37,0.298916
30820,10065,2024-11-14 01:25:38,SG,mobile,paid,card,0.00,47.27,0.00,47.27,2,2,31.17,16.10,16.10,0.340597
30821,4247,2022-06-26 17:28:38,US,mobile,paid,card,15.00,85.82,12.87,72.95,2,2,60.30,25.52,12.65,0.173406
30822,972,2025-02-03 10:24:05,AE,mobile,email,wallet,10.00,33.75,3.37,30.38,1,1,17.90,15.85,12.48,0.410797
30823,2069,2023-08-02 15:28:11,SG,mobile,organic,card,0.00,100.86,0.00,100.86,2,2,76.82,24.04,24.04,0.238350
30824,12673,2020-11-17 11:01:16,BR,mobile,paid,card,20.00,202.50,40.50,162.00,3,3,121.76,80.74,40.24,0.248395
30825,9564,2022-07-10 18:50:27,CA,desktop,organic,paypal,0.00,170.28,0.00,170.28,2,2,103.93,66.35,66.35,0.389652
30826,15751,2023-12-25 14:43:08,ES,desktop,organic,paypal,20.00,79.74,15.95,63.79,2,2,59.05,20.69,4.74,0.074306
30827,9380,2022-06-09 03:36:00,DE,mobile,organic,card,0.00,55.31,0.00,55.31,2,2,34.10,21.21,21.21,0.383475
30828,17045,2021-10-13 13:37:38,CA,mobile,direct,cod,5.00,194.41,9.72,184.69,3,3,141.28,53.13,43.41,0.235043
30829,483,2025-08-29 01:33:24,AU,desktop,organic,card,20.00,191.86,38.37,153.49,2,4,122.69,69.17,30.80,0.200665
30830,9236,2021-02-15 05:51:53,IN,desktop,organic,card,0.00,116.77,0.00,116.77,1,1,68.74,48.03,48.03,0.411321
30831,9056,2024-12-10 14:37:06,NL,mobile,organic,card,15.00,146.72,22.01,124.71,1,4,98.40,48.32,26.31,0.210969
30832,15944,2022-12-04 09:51:20,IN,tablet,social,card,0.00,37.80,0.00,37.80,1,1,23.46,14.34,14.34,0.379365
30833,11660,2024-11-09 19:28:31,AU,mobile,organic,card,0.00,3.50,0.00,3.50,1,1,2.47,1.03,1.03,0.294286
30834,392,2024-01-12 18:20:20,US,mobile,referral,card,0.00,202.62,0.00,202.62,1,1,146.20,56.42,56.42,0.278452
30835,14481,2023-06-29 11:08:59,BR,desktop,direct,paypal,15.00,46.40,6.96,39.44,1,1,37.07,9.33,2.37,0.060091
30836,8402,2024-06-04 02:40:45,JP,tablet,direct,card,15.00,16.73,2.51,14.22,1,1,11.60,5.13,2.62,0.184248
30837,6934,2025-07-01 01:08:49,US,mobile,paid,wallet,5.00,12.73,0.64,12.09,1,1,7.61,5.12,4.48,0.370554
30838,19276,2020-05-23 22:35:24,SG,mobile,organic,card,15.00,248.82,37.32,211.50,5,8,180.69,68.13,30.81,0.145674
30839,5076,2021-09-18 13:52:29,US,mobile,organic,card,0.00,29.99,0.00,29.99,1,1,22.49,7.50,7.50,0.250083
30840,3239,2022-01-25 23:46:02,DE,mobile,organic,card,0.00,313.12,0.00,313.12,3,8,194.69,118.43,118.43,0.378226
30841,9669,2024-10-31 05:07:11,SG,desktop,social,card,20.00,83.94,16.79,67.15,1,2,44.06,39.88,23.09,0.343857
30842,15940,2025-03-24 11:42:31,AU,mobile,paid,wallet,0.00,106.51,0.00,106.51,1,1,70.99,35.52,35.52,0.333490
30843,4492,2024-06-18 11:37:28,AU,desktop,direct,card,0.00,85.98,0.00,85.98,2,2,52.04,33.94,33.94,0.394743
30844,10115,2021-07-18 09:13:06,CA,desktop,paid,card,20.00,65.48,13.10,52.38,1,1,34.06,31.42,18.32,0.349752
30845,11399,2020-08-13 08:13:47,IN,desktop,organic,card,5.00,163.44,8.17,155.27,2,2,114.28,49.16,40.99,0.263992
30846,10682,2022-06-21 04:46:17,SG,mobile,organic,card,0.00,7.91,0.00,7.91,1,1,5.26,2.65,2.65,0.335019
30847,15721,2022-04-12 20:40:23,US,mobile,organic,card,15.00,225.06,33.76,191.30,3,3,165.68,59.38,25.62,0.133926
30848,327,2021-07-05 22:29:46,GB,mobile,direct,card,0.00,567.03,0.00,567.03,2,4,319.32,247.71,247.71,0.436855
30849,8447,2023-07-20 15:42:16,JP,mobile,paid,card,20.00,14.22,2.84,11.38,1,1,7.85,6.37,3.53,0.310193
30850,8435,2022-01-15 19:17:45,PL,desktop,paid,paypal,5.00,25.45,1.27,24.18,1,1,12.97,12.48,11.21,0.463606
30851,8979,2024-03-25 18:30:00,NL,mobile,direct,card,0.00,122.84,0.00,122.84,1,4,84.20,38.64,38.64,0.314556
30852,16271,2023-05-05 20:34:14,US,mobile,organic,paypal,10.00,48.73,4.87,43.86,1,1,30.02,18.71,13.84,0.315549
30853,12001,2024-04-24 05:35:53,GB,mobile,organic,card,5.00,77.93,3.90,74.03,2,2,44.99,32.94,29.04,0.392273
30854,13990,2024-06-16 14:34:29,NL,desktop,direct,card,0.00,191.13,0.00,191.13,2,2,112.57,78.56,78.56,0.411029
30855,18786,2025-06-05 20:06:24,GB,mobile,direct,paypal,10.00,101.54,10.15,91.39,1,1,65.51,36.03,25.88,0.283182
30856,10960,2025-06-07 13:29:36,JP,mobile,organic,card,0.00,30.61,0.00,30.61,1,1,18.81,11.80,11.80,0.385495
30857,19758,2022-11-06 17:42:18,SE,mobile,referral,card,0.00,228.49,0.00,228.49,2,2,175.87,52.62,52.62,0.230295
30858,13126,2022-05-29 06:05:45,IN,mobile,organic,card,0.00,79.34,0.00,79.34,2,2,45.91,33.43,33.43,0.421351
30859,9783,2021-06-06 18:51:47,AE,mobile,paid,card,10.00,232.65,23.26,209.39,3,8,142.28,90.37,67.11,0.320502
30860,17792,2025-06-04 18:47:53,DE,desktop,paid,card,0.00,21.82,0.00,21.82,1,2,15.86,5.96,5.96,0.273144
30861,17303,2022-11-17 00:01:38,US,desktop,organic,card,10.00,8.38,0.84,7.54,1,1,6.27,2.11,1.27,0.168435
30862,10307,2023-03-20 10:38:35,AU,desktop,organic,card,5.00,17.10,0.85,16.25,1,1,9.43,7.67,6.82,0.419692
30863,16522,2020-07-10 06:33:11,US,mobile,organic,card,0.00,68.40,0.00,68.40,2,2,38.58,29.82,29.82,0.435965
30864,4159,2024-04-10 05:30:09,BR,desktop,email,card,20.00,79.22,15.84,63.38,2,4,44.16,35.06,19.22,0.303250
30865,16887,2020-02-22 07:08:32,AE,mobile,organic,card,10.00,40.19,4.02,36.17,1,1,30.58,9.61,5.59,0.154548
30866,16344,2021-06-20 21:25:36,GB,mobile,direct,card,0.00,110.08,0.00,110.08,2,2,62.74,47.34,47.34,0.430051
30867,13960,2024-10-20 21:18:47,US,mobile,organic,card,0.00,174.44,0.00,174.44,2,3,112.40,62.04,62.04,0.355652
30868,944,2022-01-05 02:55:47,JP,mobile,organic,card,15.00,108.86,16.33,92.53,1,2,64.62,44.24,27.91,0.301632
30869,16860,2023-08-17 17:03:59,AE,mobile,organic,card,0.00,84.54,0.00,84.54,3,3,57.62,26.92,26.92,0.318429
30870,13281,2024-01-07 12:27:50,FR,mobile,referral,card,0.00,44.18,0.00,44.18,1,1,33.72,10.46,10.46,0.236759
30871,4811,2020-10-23 11:37:36,GB,mobile,organic,card,0.00,101.21,0.00,101.21,2,2,64.75,36.46,36.46,0.360241
30872,3938,2024-07-26 15:45:18,GB,mobile,organic,card,0.00,151.51,0.00,151.51,2,2,100.93,50.58,50.58,0.333839
30873,10222,2022-02-15 10:21:44,DE,mobile,referral,card,0.00,356.72,0.00,356.72,3,6,212.45,144.27,144.27,0.404435
30874,7668,2023-03-02 17:04:28,SE,mobile,email,card,20.00,59.87,11.97,47.90,1,1,32.32,27.55,15.58,0.325261
30875,19478,2023-02-25 14:01:42,SE,mobile,social,card,0.00,324.53,0.00,324.53,2,3,214.42,110.11,110.11,0.339291
30876,2302,2022-09-26 18:04:49,GB,desktop,organic,card,20.00,166.00,33.20,132.80,2,2,114.66,51.34,18.14,0.136596
30877,15019,2021-07-19 01:04:24,NL,mobile,email,card,0.00,170.84,0.00,170.84,1,1,96.82,74.02,74.02,0.433271
30878,12879,2025-06-06 15:41:07,AU,desktop,direct,card,20.00,80.54,16.11,64.43,1,1,47.02,33.52,17.41,0.270216
30879,6128,2020-12-06 20:06:47,GB,mobile,organic,cod,0.00,39.90,0.00,39.90,1,1,24.74,15.16,15.16,0.379950
30880,3637,2020-10-06 22:58:55,US,desktop,social,card,20.00,143.87,28.77,115.10,2,5,91.35,52.52,23.75,0.206342
30881,19910,2025-10-22 06:01:36,US,desktop,paid,paypal,0.00,121.74,0.00,121.74,2,6,85.17,36.57,36.57,0.300394
30882,8536,2024-11-22 21:15:58,MX,tablet,paid,card,15.00,7.41,1.11,6.30,1,1,4.28,3.13,2.02,0.320635
30883,18680,2025-06-01 09:00:51,NL,mobile,direct,card,15.00,178.45,26.77,151.68,3,3,123.91,54.54,27.77,0.183083
30884,309,2024-09-12 22:15:48,GB,mobile,direct,card,0.00,12.97,0.00,12.97,1,1,6.69,6.28,6.28,0.484194
30885,7727,2020-05-13 19:46:13,US,mobile,organic,card,5.00,89.74,4.49,85.25,3,3,51.16,38.58,34.09,0.399883
30886,3322,2023-08-26 06:58:58,US,desktop,organic,card,15.00,56.60,8.49,48.11,1,1,29.58,27.02,18.53,0.385159
30887,10069,2023-09-26 10:24:48,CA,tablet,social,card,10.00,225.18,22.52,202.66,5,5,157.07,68.11,45.59,0.224958
30888,8952,2023-04-05 08:05:20,GB,mobile,email,card,5.00,273.24,13.66,259.58,2,4,167.29,105.95,92.29,0.355536
30889,7646,2020-12-19 20:38:43,MX,desktop,email,card,0.00,40.84,0.00,40.84,2,5,25.66,15.18,15.18,0.371694
30890,14227,2023-05-04 11:11:44,US,mobile,paid,card,0.00,603.26,0.00,603.26,4,6,374.13,229.13,229.13,0.379820
30891,8354,2022-04-13 12:17:38,US,mobile,organic,card,0.00,53.86,0.00,53.86,3,3,33.21,20.65,20.65,0.383401
30892,2908,2020-09-18 16:44:35,FR,desktop,organic,paypal,0.00,12.41,0.00,12.41,1,1,9.63,2.78,2.78,0.224013
30893,1441,2023-07-02 06:39:17,MX,mobile,paid,card,20.00,97.95,19.59,78.36,1,1,49.27,48.68,29.09,0.371235
30894,16648,2020-05-01 21:52:59,AU,mobile,paid,card,0.00,10.91,0.00,10.91,1,1,7.40,3.51,3.51,0.321723
30895,4665,2020-04-18 04:31:42,IN,tablet,organic,card,15.00,53.60,8.04,45.56,1,1,36.40,17.20,9.16,0.201054
30896,13158,2023-10-02 16:42:09,AU,desktop,organic,card,20.00,79.06,15.81,63.25,1,1,42.45,36.61,20.80,0.328854
30897,13621,2023-12-24 02:01:08,FR,mobile,direct,card,0.00,2414.89,0.00,2414.89,3,6,1317.02,1097.87,1097.87,0.454625
30898,13128,2024-06-19 23:34:09,ES,desktop,direct,card,10.00,63.55,6.35,57.20,1,1,38.65,24.90,18.55,0.324301
30899,4534,2022-03-16 00:47:02,US,desktop,social,cod,10.00,78.80,7.88,70.92,1,1,61.48,17.32,9.44,0.133108
30900,18262,2021-08-17 07:37:46,ES,mobile,social,wallet,0.00,81.24,0.00,81.24,2,2,59.60,21.64,21.64,0.266371
30901,472,2022-10-17 13:09:17,US,mobile,direct,card,5.00,174.27,8.71,165.56,1,1,94.31,79.96,71.25,0.430358
30902,10229,2022-09-03 14:11:01,BR,tablet,paid,card,20.00,6.54,1.31,5.23,1,1,3.67,2.87,1.56,0.298279
30903,16867,2025-09-19 02:07:35,IN,mobile,direct,card,20.00,114.98,23.00,91.98,1,1,83.84,31.14,8.14,0.088497
30904,13995,2021-12-19 03:38:53,SG,mobile,organic,wallet,10.00,81.17,8.12,73.05,2,5,62.99,18.18,10.06,0.137714
30905,17763,2020-01-18 19:16:46,MX,desktop,organic,card,0.00,161.02,0.00,161.02,1,1,119.94,41.08,41.08,0.255124
30906,19494,2021-11-23 11:09:17,BR,desktop,referral,wallet,15.00,119.82,17.97,101.85,2,2,63.57,56.25,38.28,0.375847
30907,10636,2021-02-24 20:04:02,BR,desktop,social,card,0.00,77.36,0.00,77.36,2,4,47.35,30.01,30.01,0.387927
30908,8494,2020-03-25 00:45:11,JP,desktop,organic,card,15.00,31.86,4.78,27.08,1,1,22.85,9.01,4.23,0.156204
30909,5518,2024-12-05 14:38:01,NL,desktop,paid,card,15.00,79.31,11.90,67.41,2,2,48.46,30.85,18.95,0.281116
30910,10590,2022-12-26 07:54:14,AU,mobile,organic,card,5.00,55.31,2.77,52.54,1,1,28.91,26.40,23.63,0.449753
30911,4534,2021-05-13 09:37:56,US,mobile,referral,cod,5.00,942.40,47.12,895.28,1,4,592.20,350.20,303.08,0.338531
30912,5917,2025-07-15 02:30:36,PL,tablet,organic,paypal,0.00,28.96,0.00,28.96,1,1,16.19,12.77,12.77,0.440953
30913,484,2022-12-18 09:57:53,FR,mobile,direct,card,10.00,314.49,31.45,283.04,4,4,200.32,114.17,82.72,0.292256
30914,18453,2021-12-11 10:17:55,FR,desktop,organic,card,0.00,231.65,0.00,231.65,2,5,128.35,103.30,103.30,0.445931
30915,7423,2021-02-20 08:37:17,US,mobile,direct,card,0.00,17.37,0.00,17.37,1,1,10.06,7.31,7.31,0.420841
30916,2604,2025-05-26 23:01:28,BR,mobile,referral,cod,15.00,309.06,46.36,262.70,2,4,225.47,83.59,37.23,0.141721
30917,14466,2023-02-10 11:07:47,ES,desktop,referral,card,0.00,301.33,0.00,301.33,4,4,217.81,83.52,83.52,0.277171
30918,18217,2025-02-13 02:08:36,US,mobile,direct,wallet,0.00,199.64,0.00,199.64,1,1,136.67,62.97,62.97,0.315418
30919,13844,2021-01-27 18:00:10,IN,desktop,organic,paypal,20.00,167.08,33.42,133.66,2,2,102.48,64.60,31.18,0.233278
30920,7919,2021-03-26 11:49:33,US,desktop,organic,card,15.00,88.62,13.29,75.33,1,3,55.35,33.27,19.98,0.265233
30921,2489,2025-04-14 11:15:41,DE,mobile,direct,card,20.00,194.01,38.80,155.21,3,3,120.02,73.99,35.19,0.226725
30922,8059,2022-09-11 18:48:25,CA,mobile,email,card,10.00,50.76,5.08,45.68,1,1,33.13,17.63,12.55,0.274737
30923,6293,2020-04-07 03:04:06,NL,mobile,paid,card,15.00,679.82,101.97,577.85,2,2,370.89,308.93,206.96,0.358155
30924,8123,2024-07-12 00:41:07,FR,mobile,organic,wallet,5.00,456.46,22.82,433.64,2,2,274.78,181.68,158.86,0.366341
30925,15374,2021-07-04 03:14:06,US,desktop,direct,card,0.00,85.71,0.00,85.71,1,3,56.97,28.74,28.74,0.335317
30926,15342,2021-08-01 03:27:27,US,desktop,email,card,0.00,119.96,0.00,119.96,2,2,87.09,32.87,32.87,0.274008
30927,9950,2024-01-26 03:49:05,AU,desktop,direct,wallet,0.00,504.27,0.00,504.27,3,3,297.37,206.90,206.90,0.410296
30928,19423,2020-04-23 16:00:28,ES,mobile,organic,card,0.00,9.79,0.00,9.79,1,1,6.93,2.86,2.86,0.292135
30929,10774,2024-02-16 02:27:51,AU,mobile,email,card,0.00,85.54,0.00,85.54,1,1,61.04,24.50,24.50,0.286416
30930,12550,2023-10-16 21:25:27,MX,desktop,social,card,20.00,117.68,23.54,94.14,2,2,76.59,41.09,17.55,0.186424
30931,15721,2021-02-18 18:45:17,US,mobile,paid,card,0.00,36.85,0.00,36.85,1,1,28.72,8.13,8.13,0.220624
30932,9573,2025-07-31 02:12:01,ZA,mobile,referral,paypal,10.00,576.25,57.63,518.62,4,7,375.27,200.98,143.35,0.276407
30933,4478,2023-04-29 11:12:43,ES,mobile,paid,cod,20.00,474.03,94.81,379.22,3,4,280.06,193.97,99.16,0.261484
30934,4629,2020-03-22 10:47:38,US,desktop,email,card,0.00,32.44,0.00,32.44,2,2,20.38,12.06,12.06,0.371763
30935,7070,2023-11-05 17:51:47,PL,desktop,organic,paypal,20.00,136.56,27.31,109.25,1,1,102.54,34.02,6.71,0.061419
30936,18326,2025-01-09 11:01:56,US,mobile,paid,card,5.00,75.00,3.75,71.25,2,2,48.98,26.02,22.27,0.312561
30937,14261,2021-09-05 07:14:51,AU,mobile,organic,paypal,20.00,60.48,12.10,48.38,1,1,39.31,21.17,9.07,0.187474
30938,646,2023-09-06 15:58:35,NL,mobile,direct,card,15.00,19.83,2.97,16.86,1,1,14.72,5.11,2.14,0.126928
30939,7360,2025-02-22 18:54:55,JP,mobile,social,paypal,0.00,71.31,0.00,71.31,2,2,45.46,25.85,25.85,0.362502
30940,2630,2025-09-28 17:58:00,US,mobile,organic,card,5.00,16.94,0.85,16.09,1,1,11.55,5.39,4.54,0.282163
30941,15648,2025-03-31 13:32:06,JP,mobile,direct,card,5.00,7.16,0.36,6.80,1,1,3.59,3.57,3.21,0.472059
30942,6586,2023-07-13 20:40:49,IN,mobile,organic,card,15.00,249.93,37.49,212.44,3,5,170.33,79.60,42.11,0.198221
30943,10808,2022-11-24 12:16:00,AE,desktop,email,card,20.00,270.46,54.09,216.37,4,5,183.41,87.05,32.96,0.152332
30944,17622,2024-07-24 08:52:52,US,mobile,direct,wallet,0.00,221.75,0.00,221.75,2,2,133.61,88.14,88.14,0.397475
30945,19669,2022-03-31 07:28:43,JP,mobile,direct,card,0.00,48.55,0.00,48.55,1,1,37.87,10.68,10.68,0.219979
30946,17887,2024-07-30 15:30:31,ZA,desktop,social,card,0.00,23.31,0.00,23.31,1,1,15.82,7.49,7.49,0.321321
