"customer_id","recency_days","frequency","total_monetary"
8965,1986,1,57.62
12975,1987,1,57.57
9003,489,2,57.56
5890,60,2,57.49
9799,1162,1,57.49
17513,1983,1,57.46
15001,1412,1,57.45
17523,14,2,57.45
1417,241,2,57.42
12828,790,1,57.33
13637,1813,1,57.33
15178,1048,1,57.33
16600,1381,2,57.32
13129,646,2,57.32
11663,986,2,57.27
6454,164,2,57.25
16211,869,1,57.23
23,884,1,57.19
11121,1937,1,57.16
16955,381,1,57.15
12456,951,1,57.14
9574,1872,1,57.14
4264,414,1,57.11
17366,22,1,56.94
13841,450,1,56.92
13041,514,1,56.89
16415,109,1,56.86
15103,1874,1,56.8
7321,1355,1,56.78
9980,376,1,56.78
17038,1692,1,56.76
16163,35,2,56.74
263,43,3,56.74
17321,469,2,56.69
12416,278,2,56.67
19460,1506,2,56.66
4929,967,1,56.64
8653,1651,2,56.63
9473,1498,1,56.6
17314,1740,1,56.6
113,210,1,56.54
1707,1907,1,56.54
10724,24,1,56.54
6942,11,1,56.54
4479,1335,1,56.49
15619,561,1,56.49
15482,738,1,56.47
13298,1970,1,56.47
1627,356,1,56.46
17880,1412,1,56.44
13596,825,1,56.42
8786,1298,1,56.26
3150,1494,2,56.24
14290,1709,1,56.23
4848,1985,1,56.22
18949,901,2,56.16
16322,1743,1,56.14
7119,249,2,56.13
178,90,1,56.09
4397,1865,1,56.08
15278,513,1,56.08
4440,1651,1,56.02
12333,1483,1,55.98
2260,1263,1,55.97
7854,437,1,55.97
15393,212,2,55.97
2438,676,1,55.94
4652,847,1,55.94
14434,1123,1,55.94
5646,1741,1,55.94
8461,1452,1,55.94
8224,1364,1,55.93
13883,1132,2,55.87
15026,813,1,55.73
14951,212,1,55.72
17079,907,1,55.71
3319,1688,1,55.71
8021,1919,1,55.71
17295,51,2,55.7
15560,267,1,55.68
3065,946,1,55.68
17764,506,1,55.67
9878,982,1,55.64
16452,1502,1,55.63
14932,269,2,55.59
17968,328,1,55.57
1264,131,1,55.57
3211,1389,1,55.56
6395,54,1,55.51
1798,1462,1,55.46
15669,479,1,55.46
16838,860,1,55.45
14235,478,1,55.45
1396,189,1,55.45
4003,1559,1,55.45
8164,850,1,55.44
15364,1877,1,55.39
15994,1955,1,55.39
3949,1852,1,55.38
11203,937,1,55.35
8828,1288,1,55.34
13891,1820,1,55.31
17898,724,1,55.31
5190,1867,1,55.29
8692,1537,1,55.29
1568,1348,1,55.29
2515,1510,1,55.29
15464,95,2,55.28
11487,1870,1,55.28
13728,429,1,55.28
13801,15,1,55.28
9462,968,1,55.28
16564,1475,1,55.18
3696,2126,1,55.18
4176,1087,1,55.18
13022,868,1,55.18
10223,1220,1,55.14
10558,1844,1,55.05
12707,1331,1,55.05
13438,284,1,55.05
14057,1840,1,55.05
17205,656,1,55.05
7250,1214,1,55.05
2601,1415,1,55.05
19761,350,1,55.02
10161,1801,1,55.02
13723,371,1,55.02
11383,1637,1,55.01
5223,1710,2,54.99
3006,438,1,54.98
14646,1491,1,54.95
12735,601,2,54.94
8324,1189,1,54.94
18152,1722,1,54.94
12602,26,1,54.93
19863,156,1,54.9
5421,1080,1,54.88
283,551,2,54.84
833,227,2,54.83
17981,390,1,54.77
4098,1306,1,54.73
10127,411,2,54.73
5058,370,2,54.72
247,1377,1,54.63
13138,494,1,54.63
14229,763,1,54.63
14381,1196,1,54.63
15143,1218,1,54.63
15199,1548,1,54.63
17161,1660,1,54.63
19112,806,1,54.63
5512,1288,1,54.63
19803,314,2,54.61
8605,1545,1,54.58
9872,563,1,54.58
729,651,1,54.58
16707,1461,1,54.58
6476,1109,2,54.47
3305,2055,1,54.45
12846,1790,1,54.43
5582,561,1,54.43
9484,104,1,54.43
5260,730,1,54.41
7374,474,1,54.41
11684,704,2,54.36
12795,45,1,54.35
10613,1822,1,54.28
6739,404,1,54.28
6991,919,1,54.13
1306,750,1,54.13
10647,456,2,54.09
3334,918,1,54.08
16462,1425,2,54.05
2861,62,2,53.97
1499,356,1,53.96
2726,1504,1,53.96
3925,1342,1,53.96
4746,1286,1,53.96
19524,1805,1,53.96
6341,1955,1,53.96
12076,615,2,53.93
5962,404,2,53.91
7755,89,1,53.84
1713,542,2,53.82
5816,236,2,53.75
16045,1317,1,53.71
17633,1293,1,53.71
18363,1003,1,53.71
19169,1491,2,53.71
10324,1556,1,53.71
19256,1356,3,53.69
15366,1177,1,53.67
6258,95,1,53.67
8365,2037,1,53.67
9304,115,1,53.67
4400,1551,1,53.67
244,345,1,53.6
2267,74,1,53.6
11278,1705,1,53.6
15382,351,2,53.57
9937,448,2,53.56
12110,606,1,53.53
10760,1337,1,53.51
7341,114,1,53.51
7097,1907,1,53.49
13905,233,1,53.49
18236,1897,1,53.49
6424,952,1,53.48
2911,1404,1,53.47
19296,1563,1,53.46
15123,1613,1,53.41
18305,1014,1,53.39
12092,83,1,53.39
13862,351,2,53.3
9124,1502,2,53.3
9286,1623,1,53.24
546,274,1,53.23
14045,632,2,53.2
6545,808,1,53.18
7017,322,1,53.18
11038,897,2,53.16
1450,1646,1,53.15
16976,75,2,53.1
19370,1819,1,52.98
17389,409,1,52.95
2933,257,1,52.92
1233,1888,1,52.91
435,340,1,52.87
18108,1353,1,52.87
1736,1359,2,52.68
16753,405,2,52.67
2114,1061,1,52.66
13133,1446,1,52.66
5106,19,1,52.64
445,1880,1,52.58
7793,2084,1,52.58
11352,1963,1,52.58
12091,398,2,52.54
4279,882,1,52.42
15513,495,1,52.42
7657,1243,1,52.41
3392,1080,1,52.4
11148,1142,1,52.39
9042,1304,2,52.35
6761,832,2,52.27
16427,1183,1,52.24
947,816,2,52.19
7901,678,1,52.08
8532,356,2,52.06
6869,87,2,52.03
5869,1011,1,52.01
9303,652,1,52.01
16746,1650,1,52.01
10855,887,1,52.01
28,1893,1,52.01
3473,602,1,51.92
8522,1597,1,51.88
10854,808,1,51.88
18640,1171,1,51.87
19713,1860,1,51.87
7031,942,1,51.87
7517,1593,1,51.87
3209,113,1,51.81
2206,1412,1,51.75
7641,1495,1,51.75
7974,173,1,51.75
10388,523,1,51.75
281,414,2,51.73
821,92,1,51.72
8872,486,2,51.66
13978,1391,1,51.64
7082,217,2,51.63
9040,706,1,51.63
4854,1166,1,51.63
15226,1193,1,51.57
15602,84,1,51.57
16965,999,1,51.57
16984,82,1,51.57
10419,388,1,51.57
13054,1574,1,51.57
11478,1626,1,51.43
14985,78,1,51.43
9639,120,1,51.43
1704,155,1,51.43
2755,946,2,51.43
14786,514,2,51.4
17667,231,2,51.31
10280,1832,1,51.31
13122,1141,1,51.31
14612,306,2,51.31
3720,66,1,51.26
19509,1070,2,51.25
10318,2041,1,51.24
5780,1692,2,51.24
7540,748,1,51.23
7603,1336,1,51.23
11799,971,1,51.23
14017,715,1,51.23
14027,140,1,51.23
1221,1142,1,51.22
331,1025,1,51.2
5321,1537,1,51.2
11219,282,1,51.2
11639,1138,2,51.19
15211,1377,1,51.19
13971,579,1,51.16
11373,1436,1,51.15
13225,1626,1,51.1
17288,253,2,51.03
14701,974,1,50.91
12176,413,1,50.87
15024,60,1,50.87
15287,1949,1,50.87
16101,175,1,50.87
19053,618,1,50.87
8055,1504,2,50.85
5680,237,2,50.84
1055,765,2,50.83
15764,1585,2,50.82
926,1945,2,50.81
6576,1939,1,50.79
3090,2082,1,50.76
14175,1188,1,50.76
14829,290,1,50.76
4151,1027,1,50.68
1504,943,2,50.66
7169,1622,1,50.57
11295,991,1,50.56
1192,1888,1,50.5
15241,1363,1,50.5
13885,1590,1,50.49
16273,2114,1,50.48
19149,928,1,50.46
11670,163,1,50.34
11709,106,1,50.34
13600,711,1,50.34
9357,1203,1,50.34
8575,453,1,50.29
5267,1754,1,50.28
16902,677,1,50.27
6371,2028,1,50.26
19357,36,1,50.23
18719,342,1,50.15
13752,290,1,50.15
10965,917,2,50.11
17710,633,2,50.07
379,2064,1,50.05
7909,291,1,50.04
4093,870,2,50.02
8070,1171,1,49.97
13535,1996,1,49.95
12620,670,1,49.94
12184,1277,1,49.92
13918,17,1,49.92
16731,851,1,49.92
7419,1418,1,49.92
6746,43,1,49.91
7137,1837,1,49.91
963,251,1,49.91
3288,1873,1,49.91
19860,1361,1,49.91
14129,540,2,49.89
5658,1192,2,49.89
8032,1258,1,49.86
1619,2058,1,49.81
17928,668,2,49.81
16681,61,2,49.79
18498,1234,1,49.69
6321,604,1,49.69
8868,1253,1,49.69
3873,918,1,49.69
421,1121,1,49.57
11049,1414,1,49.57
11410,1619,2,49.57
19899,152,1,49.57
19177,1071,2,49.55
16634,633,1,49.51
8989,1468,1,49.51
9382,1111,1,49.51
13815,1629,1,49.48
3310,1164,1,49.48
4521,45,1,49.48
11906,93,2,49.46
16429,911,2,49.44
7510,2045,1,49.37
9184,401,1,49.37
240,350,2,49.32
5028,73,2,49.31
7238,616,1,49.28
7690,1563,1,49.17
19472,1002,1,49.17
16372,1330,1,49.17
13193,685,1,49.17
12898,661,1,49.13
19571,235,1,49.13
2679,611,1,49.13
3971,804,1,49.13
18263,2013,1,49.13
8743,1734,1,49.12
5418,1245,1,49.06
15466,2101,1,49.06
12264,1970,1,49.06
4843,1045,1,49.02
7368,108,1,48.81
3469,1831,1,48.76
16037,221,1,48.76
2972,598,1,48.75
3485,2041,1,48.75
17946,1022,1,48.73
8246,1266,2,48.71
2046,1537,2,48.63
735,25,1,48.61
8208,1091,1,48.58
14945,43,1,48.55
12133,1209,1,48.55
4690,359,1,48.54
1961,171,1,48.51
2954,1790,1,48.51
11090,317,1,48.51
5252,1093,1,48.51
5834,309,1,48.51
6676,892,1,48.47
9721,817,1,48.47
12155,1114,1,48.47
14551,1948,1,48.47
1139,1533,1,48.47
17501,873,1,48.47
13712,707,2,48.39
11408,930,1,48.32
16859,697,1,48.32
19565,1535,1,48.32
4834,407,1,48.29
9985,1144,1,48.21
4591,1662,1,48.19
18390,839,1,48.19
11335,1097,1,48.19
12558,2052,1,48.19
15589,410,2,48.12
8929,236,2,48.1
17466,1060,1,48.07
11713,517,1,48.07
2289,339,1,48.07
19486,418,1,48.07
9472,220,1,48.02
1246,136,1,47.94
18314,778,1,47.85
6060,702,2,47.81
556,937,1,47.73
17369,20,2,47.71
18181,525,2,47.71
18186,201,2,47.68
8526,568,2,47.67
203,1397,1,47.62
3813,1146,1,47.58
4349,1167,1,47.57
14706,881,1,47.57
10714,122,2,47.55
10981,462,2,47.49
13132,730,2,47.48
11300,1184,1,47.45
13777,1637,1,47.42
1624,194,1,47.42
2192,1826,1,47.41
13079,951,1,47.32
14768,165,1,47.24
541,357,1,47.24
973,691,1,47.24
1063,183,1,47.24
1163,1553,1,47.24
15763,1737,1,47.24
17917,1370,1,47.24
19314,177,1,47.24
17134,746,1,47.19
10761,1614,2,47.19
12547,1568,1,47.19
7852,2002,1,47.19
2352,378,1,47.15
4087,967,1,47.14
4230,581,1,47.14
18096,1827,1,47.14
18670,220,1,47.14
13145,1561,1,47.14
15850,343,1,47.12
18807,1023,2,47.06
112,1157,1,47.06
4212,1109,1,47.06
6267,653,1,47.06
6660,1467,1,47.04
18241,1839,1,47.04
6028,1042,1,47.02
8065,1916,1,47.01
10287,993,1,47.0
11998,1091,1,47.0
10305,931,1,46.92
10446,1594,1,46.92
16850,1838,1,46.92
17197,296,1,46.92
18394,1468,1,46.92
3007,285,1,46.92
19561,1440,1,46.92
5707,461,1,46.92
6732,405,1,46.89
194,1957,1,46.87
2447,1807,1,46.82
3540,469,1,46.78
3702,697,1,46.78
8317,610,1,46.78
11223,372,1,46.78
13432,1427,1,46.78
14444,939,1,46.78
15070,666,1,46.78
19107,439,2,46.75
8758,313,2,46.75
15098,1324,1,46.71
15147,1915,1,46.64
9802,1481,2,46.63
15875,749,2,46.61
11715,1949,1,46.6
5245,280,2,46.57
5149,939,1,46.54
15078,25,2,46.51
16468,904,1,46.47
5034,1795,1,46.47
1191,1869,1,46.46
15119,1156,1,46.46
1183,1839,1,46.45
16567,1847,1,46.41
19038,1321,1,46.4
9925,257,1,46.4
688,1767,1,46.29
241,550,1,46.28
10112,1943,1,46.14
4849,1094,1,46.11
4678,285,2,46.07
3766,455,1,45.99
18510,677,1,45.92
15554,1235,2,45.9
2958,1529,1,45.88
3532,3,1,45.87
16523,1925,1,45.87
1662,302,1,45.85
3331,1689,1,45.85
11272,1473,1,45.74
17146,621,1,45.73
7654,1582,2,45.71
9955,955,1,45.7
14136,1200,1,45.7
12008,1383,2,45.64
5810,1812,1,45.61
15413,213,1,45.59
18146,798,1,45.56
14019,1221,1,45.54
4051,20,2,45.53
4544,906,2,45.51
6398,1210,1,45.5
4261,1622,2,45.48
15816,1054,1,45.42
16402,135,1,45.31
4539,418,1,45.31
11380,1895,1,45.31
13643,141,1,45.31
15293,2105,1,45.2
9332,1667,1,45.18
3780,1343,2,45.18
5711,350,1,45.17
18206,148,1,45.12
6057,1656,1,45.09
8433,919,1,45.09
4310,325,1,45.09
2235,1792,1,45.08
8682,1686,1,45.08
13687,1466,1,45.08
15627,803,1,45.08
16213,1461,1,45.08
19353,14,1,45.08
17726,1629,1,45.01
7116,444,1,45.01
14004,759,1,44.94
13598,501,1,44.93
7024,1001,1,44.93
7530,2015,1,44.85
12447,1894,1,44.85
13786,2021,1,44.85
6998,1704,1,44.8
7949,1905,1,44.8
1622,1727,1,44.8
8141,830,1,44.73
12542,823,1,44.73
17658,206,1,44.73
7696,1539,2,44.71
3323,1692,1,44.67
3534,1651,1,44.66
15581,974,1,44.65
5017,652,1,44.59
15231,993,2,44.56
1111,1324,1,44.53
6715,830,1,44.49
13400,1802,1,44.49
10738,864,1,44.46
14453,2074,1,44.46
7270,1712,1,44.46
9039,521,1,44.46
9682,698,1,44.46
18292,1540,1,44.46
8888,1012,1,44.44
9761,1252,1,44.44
12284,548,1,44.44
624,1390,1,44.44
914,952,1,44.44
1212,400,1,44.44
14462,1001,1,44.39
7103,1904,1,44.34
2406,162,1,44.31
7352,660,2,44.3
82,544,1,44.27
221,1456,1,44.27
14863,1556,1,44.27
18222,1561,1,44.26
18884,1348,1,44.26
8091,1445,2,44.26
5508,1267,1,44.2
5536,1815,1,44.2
10097,1178,1,44.2
18373,383,1,44.2
10460,1680,1,44.2
13281,663,1,44.18
13636,1418,1,44.18
17605,136,1,44.18
17676,538,1,44.18
17838,1608,1,44.18
280,159,1,44.18
986,734,1,44.18
6711,984,1,44.18
8047,362,1,44.18
9333,848,1,44.18
15498,1544,1,44.16
2567,73,1,44.11
843,1267,1,44.06
17694,1024,1,44.06
8599,976,1,44.06
10142,1227,1,44.05
18351,1360,1,44.02
8943,49,3,43.93
6388,657,1,43.9
16552,1048,1,43.9
897,1339,1,43.9
17440,8,1,43.89
2398,874,2,43.87
442,1679,1,43.85
386,523,1,43.79
2003,395,2,43.79
16628,385,1,43.79
8968,437,1,43.79
1549,1312,1,43.77
11547,762,2,43.75
17635,334,2,43.69
11658,1222,1,43.68
2388,1716,1,43.68
4670,627,1,43.66
6142,1667,1,43.66
9789,882,1,43.65
17843,92,1,43.65
6741,1631,1,43.63
2714,1229,1,43.63
10931,296,2,43.61
14077,54,1,43.6
4371,1380,2,43.6
7545,705,1,43.57
10107,140,1,43.48
2264,341,1,43.48
17154,955,1,43.48
16042,170,1,43.43
18931,114,1,43.43
1735,740,1,43.43
13471,660,1,43.43
9255,1593,1,43.43
3796,1164,2,43.31
12115,1677,1,43.29
3921,1558,1,43.28
4821,406,1,43.27
13186,688,1,43.27
10437,846,1,43.24
14362,873,1,43.21
13011,263,1,43.18
14685,1691,1,43.18
1700,1954,1,43.18
8285,506,1,43.18
7693,255,1,43.16
11572,476,1,43.16
11840,1010,1,43.09
18061,2036,1,43.08
14855,150,2,43.06
14936,1895,1,43.05
8719,1688,2,43.05
9058,489,1,43.05
2402,686,1,43.05
6644,2089,1,43.04
6394,1443,1,43.01
8401,2042,1,43.01
10078,795,1,43.01
1867,1945,1,43.01
4190,918,1,43.01
15327,1064,1,43.0
2126,315,2,42.98
3247,1178,1,42.96
6928,367,1,42.96
1341,815,1,42.89
9940,652,1,42.87
6638,1846,1,42.86
1831,790,1,42.86
2271,350,1,42.86
2606,2102,1,42.86
4954,283,1,42.86
12701,1445,1,42.86
19116,139,1,42.86
19677,410,1,42.82
10034,1809,1,42.81
10556,244,2,42.8
17771,259,2,42.73
18344,364,2,42.7
1917,926,2,42.66
15398,1178,1,42.6
16447,1584,1,42.57
9057,1130,2,42.47
3668,1179,1,42.35
10464,1356,1,42.32
6547,900,1,42.3
6318,1206,2,42.28
10517,1444,1,42.28
7927,162,1,42.25
11379,1746,1,42.2
15033,308,2,42.2
3379,1127,1,42.19
14882,1655,1,42.18
15,1276,2,42.17
13195,680,1,42.11
11647,2122,1,42.09
1345,2037,1,42.09
6006,1629,1,42.09
6847,806,2,42.09
7107,1563,1,42.09
15280,915,1,42.09
14851,1846,1,42.0
11313,2126,1,41.99
5954,1344,1,41.99
6495,1443,1,41.99
6731,327,1,41.99
8851,145,1,41.99
7206,1355,1,41.97
2818,1821,1,41.97
4604,1304,1,41.97
8265,48,2,41.91
7138,1477,1,41.84
9027,1403,1,41.84
17457,1710,1,41.84
7225,1810,2,41.78
14281,1464,1,41.74
14557,1050,1,41.7
18400,338,1,41.7
720,425,1,41.7
3254,1778,1,41.7
4806,276,1,41.67
2697,121,2,41.64
3101,827,1,41.63
14361,1521,1,41.61
6667,313,1,41.61
4857,135,2,41.55
16470,896,2,41.49
14859,119,1,41.42
11650,691,1,41.42
12573,306,1,41.37
12526,524,1,41.36
13606,910,1,41.36
10969,1450,1,41.35
18218,1037,1,41.28
17905,1958,1,41.24
3654,1972,1,41.24
3860,474,1,41.24
19966,1923,1,41.24
4944,27,1,41.2
10527,509,2,41.15
13074,225,1,41.14
13118,1965,1,41.13
2673,1725,1,41.13
19741,178,1,40.95
11349,1770,1,40.93
5319,2105,1,40.91
6400,1652,1,40.88
9278,1022,1,40.88
5203,1726,1,40.83
5071,169,2,40.83
5194,437,1,40.78
6295,1664,1,40.78
10642,1203,1,40.78
4338,627,1,40.76
3775,1553,1,40.69
12605,684,1,40.69
13991,493,1,40.69
13732,2074,1,40.68
8179,1536,1,40.68
18368,975,2,40.59
8311,596,1,40.47
12098,1538,1,40.47
12265,188,1,40.47
5237,214,2,40.46
2026,1059,1,40.43
2056,391,1,40.42
2556,1140,1,40.42
5031,1470,1,40.42
9100,656,1,40.34
9666,1329,1,40.34
9730,1314,1,40.31
16578,1829,1,40.31
10723,46,1,40.31
13270,1185,1,40.31
13669,849,1,40.31
14258,741,1,40.27
8889,1107,1,40.27
1911,325,2,40.25
14294,1490,1,40.23
2238,585,2,40.2
18359,1841,1,40.19
4577,873,1,40.17
8273,454,1,40.17
11591,836,1,40.17
16331,1063,1,40.09
5738,966,1,39.93
6317,339,2,39.92
10474,320,1,39.9
1532,974,1,39.87
13375,784,1,39.84
15102,2030,1,39.84
16592,805,1,39.84
17674,647,1,39.84
7948,1187,1,39.84
401,180,2,39.83
15765,1680,1,39.71
17028,1108,1,39.68
12636,681,1,39.67
16757,1576,1,39.6
18996,107,2,39.6
6864,1912,1,39.6
9726,116,1,39.6
618,1418,1,39.6
1014,1507,1,39.6
10028,1802,1,39.58
10338,0,1,39.58
16515,858,1,39.58
17306,1207,1,39.58
17919,300,2,39.56
13279,1313,1,39.56
12515,827,2,39.55
12857,78,2,39.54
18869,1499,1,39.52
11398,1430,1,39.5
7714,1970,1,39.49
7918,1277,1,39.47
14420,386,1,39.44
10012,1153,1,39.42
516,1946,1,39.42
18438,1265,1,39.42
9231,73,1,39.38
11683,451,2,39.3
16714,277,1,39.27
3612,1555,1,39.27
5187,232,1,39.27
9611,1202,1,39.26
14201,1706,1,39.23
10787,2086,1,39.16
4768,1980,2,39.16
10465,808,1,39.14
10633,586,1,39.14
13665,1348,1,39.14
14683,407,1,39.14
8147,1385,1,39.14
11098,797,1,39.12
17699,1122,1,39.11
5691,1721,1,39.1
15297,512,1,39.09
4916,1962,2,39.08
9714,821,1,39.07
155,1814,1,39.06
4523,1808,1,39.06
8308,356,1,38.98
16128,146,1,38.89
19011,1428,1,38.89
4874,445,1,38.88
617,1458,1,38.86
17309,1091,1,38.86
17984,612,1,38.86
18657,864,1,38.86
10938,257,1,38.86
11859,1411,1,38.86
7189,989,1,38.86
9443,567,2,38.81
5573,1257,2,38.75
6297,945,1,38.75
11966,39,1,38.75
12633,1520,1,38.75
1090,1869,1,38.75
3020,1114,1,38.75
16028,1703,1,38.75
16405,832,1,38.74
19226,1569,1,38.72
19294,382,2,38.71
2995,440,1,38.71
3538,2010,1,38.71
10194,946,1,38.71
13796,1886,1,38.71
9224,931,1,38.7
5695,1173,1,38.61
4780,1348,1,38.61
9120,41,1,38.54
11913,651,1,38.54
7563,1550,1,38.38
5282,443,2,38.33
191,1722,1,38.3
18229,1671,1,38.2
17341,1789,1,38.18
3190,440,1,38.18
2263,621,1,38.13
2301,1089,1,38.13
2852,1489,1,38.13
16113,1336,1,38.13
17346,934,1,38.13
18416,2101,1,38.13
14370,1249,1,38.13
14574,1287,1,38.13
7263,534,1,38.13
7349,1809,1,38.13
9314,1601,1,38.13
6115,50,2,38.02
1028,1619,1,37.88
1307,489,2,37.81
10799,1775,1,37.65
14808,1629,1,37.65
5222,1480,2,37.6
5293,746,2,37.59
7576,1008,1,37.57
8231,520,1,37.56
4249,777,1,37.52
10461,148,1,37.51
19634,1530,1,37.51
4123,540,2,37.46
18587,905,1,37.33
4389,1333,2,37.31
710,1887,1,37.29
3062,1037,1,37.29
3451,1364,1,37.29
3857,1968,1,37.23
18208,1716,1,37.23
5551,152,1,37.23
5765,393,1,37.23
10900,1753,1,37.23
13631,2045,1,37.2
13739,1600,1,37.17
438,462,1,37.17
8013,190,1,37.17
17680,1447,2,37.16
14245,694,2,37.13
8053,405,2,37.08
16815,1674,1,37.03
934,1132,1,37.01
2891,694,1,36.98
3629,0,1,36.98
8614,2042,1,36.98
19774,1928,1,36.98
17265,1410,1,36.98
17848,1423,2,36.95
14189,9,2,36.95
11795,1834,1,36.86
1342,1369,1,36.86
4496,1244,1,36.85
13190,878,2,36.85
13730,760,1,36.85
7818,861,1,36.85
342,1223,1,36.83
9216,913,1,36.81
17470,1937,1,36.81
15032,114,1,36.72
16032,379,1,36.68
19200,312,1,36.68
12954,1894,1,36.68
4099,760,1,36.68
1009,292,1,36.42
5330,1983,1,36.42
1856,1067,1,36.4
7890,75,1,36.38
10850,1626,1,36.38
2006,251,2,36.28
7404,289,1,36.26
7987,233,2,36.24
1558,491,1,36.22
4355,25,1,36.17
7318,624,1,36.17
16826,849,1,36.17
16549,719,1,36.15
17486,899,1,36.15
8426,1754,1,36.15
10014,1884,1,36.15
11667,301,1,36.15
3137,1449,1,36.15
1866,1947,1,36.14
11928,1026,1,36.13
12552,366,1,36.13
16988,266,1,36.13
9686,974,1,36.13
10693,785,2,36.12
8005,365,1,36.1
7140,1917,1,36.07
16647,2020,1,36.0
18653,168,1,36.0
12713,929,1,35.91
2762,291,1,35.86
6593,1547,1,35.83
12032,1606,1,35.82
11175,196,1,35.76
12474,561,1,35.76
10003,1185,1,35.76
16610,972,1,35.76
19302,1072,1,35.76
558,587,1,35.76
17629,1660,1,35.75
10934,667,1,35.75
14138,1582,1,35.75
11457,1941,1,35.74
11917,1191,1,35.74
15652,1562,1,35.74
7913,735,1,35.74
8163,1962,1,35.74
8544,1015,1,35.74
16630,33,2,35.72
5929,455,1,35.7
15131,581,2,35.69
4813,1171,2,35.62
1987,1958,1,35.6
3825,1766,1,35.6
15711,1438,1,35.6
15841,1641,1,35.6
15859,40,1,35.6
18533,1281,1,35.6
7466,1498,1,35.6
12121,231,1,35.58
16546,896,1,35.56
17238,456,2,35.54
15671,957,1,35.49
16091,1891,1,35.49
12221,94,1,35.49
12286,341,1,35.49
4664,1567,1,35.49
7254,188,1,35.49
8708,1913,1,35.49
11230,1503,1,35.48
14306,57,1,35.4
17049,1041,3,35.39
15094,1141,2,35.38
10208,565,2,35.3
15391,911,1,35.25
6623,274,1,35.2
5311,1568,1,35.16
8933,319,1,35.1
18239,212,1,35.1
19325,739,1,35.1
11081,1690,1,35.1
11195,1168,1,35.03
12723,462,1,35.03
15420,1269,1,35.03
17135,1891,1,35.03
10029,530,1,35.01
5172,761,1,35.01
8539,58,2,35.0
15869,1072,2,34.95
11164,1927,1,34.84
12652,1041,1,34.84
2631,663,2,34.83
12594,51,2,34.82
16736,1171,1,34.8
6460,1397,2,34.76
4667,929,1,34.74
11608,608,1,34.69
10300,1905,1,34.62
7903,1286,1,34.61
7823,501,1,34.55
8229,799,1,34.53
14759,270,1,34.53
15989,1055,1,34.53
2034,414,1,34.45
2862,764,1,34.38
16655,1211,1,34.38
6972,1502,1,34.38
7204,526,1,34.38
7480,119,1,34.38
19839,808,1,34.38
3228,1168,2,34.34
2821,1566,1,34.33
2905,1728,1,34.33
18225,1182,1,34.33
5396,1171,1,34.33
7850,59,1,34.33
8350,1010,1,34.24
19570,2110,1,34.22
19024,276,1,34.22
18703,1193,1,34.2
17638,1107,1,34.18
8961,42,1,34.18
10478,1691,1,34.18
14729,1099,1,34.18
3025,599,1,34.18
18401,1800,1,34.17
3400,192,2,34.15
6089,554,1,34.11
5936,607,1,34.03
8169,319,1,34.03
1795,2031,1,34.03
10825,2086,1,34.03
16986,1633,1,34.03
15042,136,1,34.02
17025,1883,1,34.02
10341,885,1,34.02
7323,1747,1,34.02
9425,29,1,34.02
8364,1748,1,34.0
10835,1691,1,34.0
15696,1383,1,33.97
18485,1305,1,33.97
64,760,1,33.97
11289,1196,1,33.91
11474,1979,1,33.91
14410,854,1,33.91
19385,545,1,33.91
1639,812,1,33.88
4725,439,1,33.8
18617,822,1,33.8
19070,221,1,33.8
983,6,1,33.76
4116,1791,1,33.76
5999,388,1,33.76
9110,2130,1,33.76
10844,1197,1,33.76
14102,1988,1,33.76
11972,452,1,33.75
16455,982,1,33.75
13398,964,2,33.7
5013,1012,1,33.7
6449,1411,1,33.63
7095,1405,1,33.63
11619,1203,1,33.6
15698,1520,1,33.6
15904,496,2,33.57
10840,740,1,33.54
16832,2097,1,33.52
19055,2016,1,33.35
918,358,1,33.27
15182,499,1,33.26
19675,287,2,33.16
17312,1217,1,33.14
18578,275,1,33.14
8296,1732,1,33.14
8721,446,1,33.14
10165,1508,1,33.14
12122,670,1,33.14
4924,750,1,33.14
11862,46,2,33.1
17660,509,2,32.89
10381,570,2,32.78
13787,623,2,32.68
18770,1457,1,32.67
16869,1417,1,32.6
8878,525,3,32.55
6055,354,1,32.54
7831,415,1,32.54
18213,983,1,32.54
19687,1466,1,32.54
4645,1319,1,32.54
19804,383,2,32.5
333,963,2,32.48
3963,1646,1,32.47
5718,18,1,32.47
11143,2109,1,32.47
14342,1745,1,32.47
19888,102,1,32.47
3908,149,1,32.24
8917,235,2,32.23
9716,1880,1,32.18
15500,1215,1,32.13
14691,424,1,32.08
13068,1918,1,32.05
5424,1264,1,32.05
7104,1374,1,32.05
9194,916,1,32.05
9914,1626,1,32.05
1180,680,1,32.05
17311,591,1,32.05
17407,1208,1,32.05
18376,391,1,31.86
8528,518,1,31.86
8778,1572,1,31.86
13601,653,1,31.86
647,1234,1,31.86
18000,1235,1,31.82
3335,1086,2,31.8
3551,21,2,31.78
3705,524,1,31.77
11384,629,1,31.77
12352,858,1,31.77
10391,1730,1,31.72
13379,1381,1,31.72
15339,94,1,31.72
296,1362,1,31.72
110,536,1,31.71
12217,825,1,31.71
18509,1172,1,31.71
12408,1705,1,31.66
19156,2077,1,31.64
17322,45,1,31.63
6541,1482,1,31.63
6772,347,1,31.63
8220,947,1,31.63
10293,1466,1,31.63
10998,2014,1,31.5
8411,733,1,31.38
